FIPS_state,FIPS_county,year,incidentType,declarationTitle,state
53,067,1965,Earthquake,EARTHQUAKE,WA
46,019,1965,Flood,FLOODING,SD
53,061,1965,Earthquake,EARTHQUAKE,WA
46,093,1965,Flood,FLOODING,SD
53,033,1965,Earthquake,EARTHQUAKE,WA
53,035,1965,Earthquake,EARTHQUAKE,WA
29,111,1965,Severe Storm(s),FLOODING,MO
29,163,1965,Severe Storm(s),FLOODING,MO
29,045,1965,Severe Storm(s),FLOODING,MO
48,189,1965,Tornado,TORNADOES & FLOODING,TX
48,161,1965,Tornado,TORNADOES & FLOODING,TX
29,127,1965,Severe Storm(s),FLOODING,MO
29,183,1965,Severe Storm(s),FLOODING,MO
29,113,1965,Severe Storm(s),FLOODING,MO
48,443,1965,Tornado,TORNADOES & FLOODING,TX
48,401,1965,Tornado,TORNADOES & FLOODING,TX
48,423,1965,Tornado,TORNADOES & FLOODING,TX
08,001,1965,Tornado,"TORNADOES, SEVERE STORMS & FLOODING",CO
48,349,1965,Tornado,TORNADOES & FLOODING,TX
48,289,1965,Tornado,TORNADOES & FLOODING,TX
08,005,1965,Tornado,"TORNADOES, SEVERE STORMS & FLOODING",CO
08,025,1965,Tornado,"TORNADOES, SEVERE STORMS & FLOODING",CO
08,041,1965,Tornado,"TORNADOES, SEVERE STORMS & FLOODING",CO
08,011,1965,Tornado,"TORNADOES, SEVERE STORMS & FLOODING",CO
08,035,1965,Tornado,"TORNADOES, SEVERE STORMS & FLOODING",CO
08,039,1965,Tornado,"TORNADOES, SEVERE STORMS & FLOODING",CO
08,009,1965,Tornado,"TORNADOES, SEVERE STORMS & FLOODING",CO
08,031,1965,Tornado,"TORNADOES, SEVERE STORMS & FLOODING",CO
08,017,1965,Tornado,"TORNADOES, SEVERE STORMS & FLOODING",CO
08,043,1965,Tornado,"TORNADOES, SEVERE STORMS & FLOODING",CO
08,071,1965,Tornado,"TORNADOES, SEVERE STORMS & FLOODING",CO
08,069,1965,Tornado,"TORNADOES, SEVERE STORMS & FLOODING",CO
08,061,1965,Tornado,"TORNADOES, SEVERE STORMS & FLOODING",CO
08,073,1965,Tornado,"TORNADOES, SEVERE STORMS & FLOODING",CO
08,063,1965,Tornado,"TORNADOES, SEVERE STORMS & FLOODING",CO
08,075,1965,Tornado,"TORNADOES, SEVERE STORMS & FLOODING",CO
08,095,1965,Tornado,"TORNADOES, SEVERE STORMS & FLOODING",CO
08,119,1965,Tornado,"TORNADOES, SEVERE STORMS & FLOODING",CO
08,089,1965,Tornado,"TORNADOES, SEVERE STORMS & FLOODING",CO
08,087,1965,Tornado,"TORNADOES, SEVERE STORMS & FLOODING",CO
08,099,1965,Tornado,"TORNADOES, SEVERE STORMS & FLOODING",CO
08,101,1965,Tornado,"TORNADOES, SEVERE STORMS & FLOODING",CO
08,123,1965,Tornado,"TORNADOES, SEVERE STORMS & FLOODING",CO
08,121,1965,Tornado,"TORNADOES, SEVERE STORMS & FLOODING",CO
20,057,1965,Flood,FLOODING,KS
20,047,1965,Flood,FLOODING,KS
08,115,1965,Tornado,"TORNADOES, SEVERE STORMS & FLOODING",CO
08,125,1965,Tornado,"TORNADOES, SEVERE STORMS & FLOODING",CO
20,009,1965,Flood,FLOODING,KS
20,067,1965,Flood,FLOODING,KS
20,015,1965,Flood,FLOODING,KS
20,017,1965,Flood,FLOODING,KS
20,055,1965,Flood,FLOODING,KS
20,073,1965,Flood,FLOODING,KS
20,069,1965,Flood,FLOODING,KS
20,115,1965,Flood,FLOODING,KS
20,159,1965,Flood,FLOODING,KS
20,145,1965,Flood,FLOODING,KS
20,185,1965,Flood,FLOODING,KS
20,093,1965,Flood,FLOODING,KS
20,075,1965,Flood,FLOODING,KS
20,111,1965,Flood,FLOODING,KS
20,113,1965,Flood,FLOODING,KS
20,079,1965,Flood,FLOODING,KS
35,047,1965,Flood,SEVERE STORMS & FLOODING,NM
20,155,1965,Flood,FLOODING,KS
35,033,1965,Flood,SEVERE STORMS & FLOODING,NM
20,173,1965,Flood,FLOODING,KS
35,027,1965,Flood,SEVERE STORMS & FLOODING,NM
20,187,1965,Flood,FLOODING,KS
35,007,1965,Flood,SEVERE STORMS & FLOODING,NM
29,005,1965,Flood,SEVERE STORMS & FLOODING,MO
29,025,1965,Flood,SEVERE STORMS & FLOODING,MO
29,033,1965,Flood,SEVERE STORMS & FLOODING,MO
29,003,1965,Flood,SEVERE STORMS & FLOODING,MO
29,021,1965,Flood,SEVERE STORMS & FLOODING,MO
29,061,1965,Flood,SEVERE STORMS & FLOODING,MO
29,049,1965,Flood,SEVERE STORMS & FLOODING,MO
29,047,1965,Flood,SEVERE STORMS & FLOODING,MO
29,087,1965,Flood,SEVERE STORMS & FLOODING,MO
29,063,1965,Flood,SEVERE STORMS & FLOODING,MO
29,095,1965,Flood,SEVERE STORMS & FLOODING,MO
29,101,1965,Flood,SEVERE STORMS & FLOODING,MO
29,165,1965,Flood,SEVERE STORMS & FLOODING,MO
36,025,1965,Drought,WATER SHORTAGE,NY
29,195,1965,Flood,SEVERE STORMS & FLOODING,MO
36,071,1965,Drought,WATER SHORTAGE,NY
36,027,1965,Drought,WATER SHORTAGE,NY
36,061,1965,Drought,WATER SHORTAGE,NY
29,177,1965,Flood,SEVERE STORMS & FLOODING,MO
36,059,1965,Drought,WATER SHORTAGE,NY
29,107,1965,Flood,SEVERE STORMS & FLOODING,MO
29,147,1965,Flood,SEVERE STORMS & FLOODING,MO
36,047,1965,Drought,WATER SHORTAGE,NY
29,159,1965,Flood,SEVERE STORMS & FLOODING,MO
36,103,1965,Drought,WATER SHORTAGE,NY
36,105,1965,Drought,WATER SHORTAGE,NY
36,111,1965,Drought,WATER SHORTAGE,NY
36,081,1965,Drought,WATER SHORTAGE,NY
36,087,1965,Drought,WATER SHORTAGE,NY
36,079,1965,Drought,WATER SHORTAGE,NY
36,085,1965,Drought,WATER SHORTAGE,NY
34,003,1965,Drought,WATER SHORTAGE,NJ
36,119,1965,Drought,WATER SHORTAGE,NY
34,011,1965,Drought,WATER SHORTAGE,NJ
34,019,1965,Drought,WATER SHORTAGE,NJ
34,001,1965,Drought,WATER SHORTAGE,NJ
34,005,1965,Drought,WATER SHORTAGE,NJ
34,007,1965,Drought,WATER SHORTAGE,NJ
34,013,1965,Drought,WATER SHORTAGE,NJ
34,009,1965,Drought,WATER SHORTAGE,NJ
34,015,1965,Drought,WATER SHORTAGE,NJ
34,025,1965,Drought,WATER SHORTAGE,NJ
34,035,1965,Drought,WATER SHORTAGE,NJ
34,023,1965,Drought,WATER SHORTAGE,NJ
34,021,1965,Drought,WATER SHORTAGE,NJ
34,033,1965,Drought,WATER SHORTAGE,NJ
34,031,1965,Drought,WATER SHORTAGE,NJ
34,017,1965,Drought,WATER SHORTAGE,NJ
34,029,1965,Drought,WATER SHORTAGE,NJ
42,017,1965,Drought,WATER SHORTAGE,PA
34,027,1965,Drought,WATER SHORTAGE,NJ
34,041,1965,Drought,WATER SHORTAGE,NJ
34,039,1965,Drought,WATER SHORTAGE,NJ
42,011,1965,Drought,WATER SHORTAGE,PA
42,025,1965,Drought,WATER SHORTAGE,PA
34,037,1965,Drought,WATER SHORTAGE,NJ
42,029,1965,Drought,WATER SHORTAGE,PA
42,045,1965,Drought,WATER SHORTAGE,PA
42,091,1965,Drought,WATER SHORTAGE,PA
42,077,1965,Drought,WATER SHORTAGE,PA
42,089,1965,Drought,WATER SHORTAGE,PA
42,101,1965,Drought,WATER SHORTAGE,PA
42,095,1965,Drought,WATER SHORTAGE,PA
10,005,1965,Drought,WATER SHORTAGE,DE
42,103,1965,Drought,WATER SHORTAGE,PA
42,127,1965,Drought,WATER SHORTAGE,PA
42,107,1965,Drought,WATER SHORTAGE,PA
10,001,1965,Drought,WATER SHORTAGE,DE
10,003,1965,Drought,WATER SHORTAGE,DE
22,025,1965,Hurricane,HURRICANE BETSY,LA
22,005,1965,Hurricane,HURRICANE BETSY,LA
22,007,1965,Hurricane,HURRICANE BETSY,LA
22,005,1965,Hurricane,HURRICANE BETSY,LA
22,001,1965,Hurricane,HURRICANE BETSY,LA
22,021,1965,Hurricane,HURRICANE BETSY,LA
22,009,1965,Hurricane,HURRICANE BETSY,LA
22,041,1965,Hurricane,HURRICANE BETSY,LA
22,045,1965,Hurricane,HURRICANE BETSY,LA
22,037,1965,Hurricane,HURRICANE BETSY,LA
22,033,1965,Hurricane,HURRICANE BETSY,LA
22,057,1965,Hurricane,HURRICANE BETSY,LA
22,047,1965,Hurricane,HURRICANE BETSY,LA
22,063,1965,Hurricane,HURRICANE BETSY,LA
22,075,1965,Hurricane,HURRICANE BETSY,LA
22,083,1965,Hurricane,HURRICANE BETSY,LA
22,073,1965,Hurricane,HURRICANE BETSY,LA
22,051,1965,Hurricane,HURRICANE BETSY,LA
22,087,1965,Hurricane,HURRICANE BETSY,LA
22,077,1965,Hurricane,HURRICANE BETSY,LA
22,079,1965,Hurricane,HURRICANE BETSY,LA
22,089,1965,Hurricane,HURRICANE BETSY,LA
22,055,1965,Hurricane,HURRICANE BETSY,LA
22,099,1965,Hurricane,HURRICANE BETSY,LA
22,091,1965,Hurricane,HURRICANE BETSY,LA
22,097,1965,Hurricane,HURRICANE BETSY,LA
22,095,1965,Hurricane,HURRICANE BETSY,LA
22,105,1965,Hurricane,HURRICANE BETSY,LA
22,121,1965,Hurricane,HURRICANE BETSY,LA
22,093,1965,Hurricane,HURRICANE BETSY,LA
22,109,1965,Hurricane,HURRICANE BETSY,LA
22,103,1965,Hurricane,HURRICANE BETSY,LA
22,117,1965,Hurricane,HURRICANE BETSY,LA
22,101,1965,Hurricane,HURRICANE BETSY,LA
12,021,1965,Hurricane,HURRICANE BETSY,FL
12,011,1965,Hurricane,HURRICANE BETSY,FL
22,125,1965,Hurricane,HURRICANE BETSY,LA
12,043,1965,Hurricane,HURRICANE BETSY,FL
12,051,1965,Hurricane,HURRICANE BETSY,FL
12,086,1965,Hurricane,HURRICANE BETSY,FL
28,005,1965,Hurricane,HURRICANE BETSY,MS
12,087,1965,Hurricane,HURRICANE BETSY,FL
12,071,1965,Hurricane,HURRICANE BETSY,FL
12,085,1965,Hurricane,HURRICANE BETSY,FL
12,111,1965,Hurricane,HURRICANE BETSY,FL
12,099,1965,Hurricane,HURRICANE BETSY,FL
28,001,1965,Hurricane,HURRICANE BETSY,MS
28,021,1965,Hurricane,HURRICANE BETSY,MS
28,037,1965,Hurricane,HURRICANE BETSY,MS
28,047,1965,Hurricane,HURRICANE BETSY,MS
28,059,1965,Hurricane,HURRICANE BETSY,MS
28,063,1965,Hurricane,HURRICANE BETSY,MS
28,113,1965,Hurricane,HURRICANE BETSY,MS
60,010,1966,Typhoon,TYPHOON & HIGH TIDES,AS
06,111,1966,Flood,HEAVY RAINS & FLOODING,CA
06,071,1966,Flood,HEAVY RAINS & FLOODING,CA
60,030,1966,Typhoon,TYPHOON & HIGH TIDES,AS
28,109,1965,Hurricane,HURRICANE BETSY,MS
06,023,1966,Flood,SEVERE STORMS & FLOODING,CA
60,020,1966,Typhoon,TYPHOON & HIGH TIDES,AS
28,085,1965,Hurricane,HURRICANE BETSY,MS
06,065,1966,Flood,HEAVY RAINS & FLOODING,CA
06,073,1966,Flood,HEAVY RAINS & FLOODING,CA
28,157,1965,Hurricane,HURRICANE BETSY,MS
60,050,1966,Typhoon,TYPHOON & HIGH TIDES,AS
60,040,1966,Typhoon,TYPHOON & HIGH TIDES,AS
13,139,1966,Flood,FLOODING,GA
13,087,1966,Flood,FLOODING,GA
13,007,1966,Flood,FLOODING,GA
13,115,1966,Flood,FLOODING,GA
13,023,1966,Flood,FLOODING,GA
13,079,1966,Flood,FLOODING,GA
13,153,1966,Flood,FLOODING,GA
13,095,1966,Flood,FLOODING,GA
13,067,1966,Flood,FLOODING,GA
13,029,1966,Flood,FLOODING,GA
13,223,1966,Flood,FLOODING,GA
13,183,1966,Flood,FLOODING,GA
13,177,1966,Flood,FLOODING,GA
13,163,1966,Flood,FLOODING,GA
13,267,1966,Flood,FLOODING,GA
13,175,1966,Flood,FLOODING,GA
13,225,1966,Flood,FLOODING,GA
13,209,1966,Flood,FLOODING,GA
13,269,1966,Flood,FLOODING,GA
13,303,1966,Flood,FLOODING,GA
13,283,1966,Flood,FLOODING,GA
13,279,1966,Flood,FLOODING,GA
13,309,1966,Flood,FLOODING,GA
27,005,1966,Flood,FLOODING,MN
27,001,1966,Flood,FLOODING,MN
27,009,1966,Flood,FLOODING,MN
27,027,1966,Flood,FLOODING,MN
27,007,1966,Flood,FLOODING,MN
27,021,1966,Flood,FLOODING,MN
27,035,1966,Flood,FLOODING,MN
27,069,1966,Flood,FLOODING,MN
27,087,1966,Flood,FLOODING,MN
27,061,1966,Flood,FLOODING,MN
27,111,1966,Flood,FLOODING,MN
27,119,1966,Flood,FLOODING,MN
27,097,1966,Flood,FLOODING,MN
27,089,1966,Flood,FLOODING,MN
27,107,1966,Flood,FLOODING,MN
27,077,1966,Flood,FLOODING,MN
27,113,1966,Flood,FLOODING,MN
27,125,1966,Flood,FLOODING,MN
27,141,1966,Flood,FLOODING,MN
27,159,1966,Flood,FLOODING,MN
27,153,1966,Flood,FLOODING,MN
27,145,1966,Flood,FLOODING,MN
27,171,1966,Flood,FLOODING,MN
38,003,1966,Flood,FLOODING,ND
27,135,1966,Flood,FLOODING,MN
27,167,1966,Flood,FLOODING,MN
38,063,1966,Flood,FLOODING,ND
38,021,1966,Flood,FLOODING,ND
38,071,1966,Flood,FLOODING,ND
38,017,1966,Flood,FLOODING,ND
38,067,1966,Flood,FLOODING,ND
38,039,1966,Flood,FLOODING,ND
38,045,1966,Flood,FLOODING,ND
38,035,1966,Flood,FLOODING,ND
38,081,1966,Flood,FLOODING,ND
38,077,1966,Flood,FLOODING,ND
38,073,1966,Flood,FLOODING,ND
04,009,1966,Flood,FLOODING,AZ
38,097,1966,Flood,FLOODING,ND
38,091,1966,Flood,FLOODING,ND
38,099,1966,Flood,FLOODING,ND
04,011,1966,Flood,FLOODING,AZ
38,093,1966,Flood,FLOODING,ND
48,001,1966,Flood,SEVERE STORMS & FLOODING,TX
04,019,1966,Flood,FLOODING,AZ
04,013,1966,Flood,FLOODING,AZ
48,037,1966,Flood,SEVERE STORMS & FLOODING,TX
04,021,1966,Flood,FLOODING,AZ
48,063,1966,Flood,SEVERE STORMS & FLOODING,TX
48,067,1966,Flood,SEVERE STORMS & FLOODING,TX
48,085,1966,Flood,SEVERE STORMS & FLOODING,TX
48,119,1966,Flood,SEVERE STORMS & FLOODING,TX
48,097,1966,Flood,SEVERE STORMS & FLOODING,TX
48,147,1966,Flood,SEVERE STORMS & FLOODING,TX
48,113,1966,Flood,SEVERE STORMS & FLOODING,TX
48,183,1966,Flood,SEVERE STORMS & FLOODING,TX
48,161,1966,Flood,SEVERE STORMS & FLOODING,TX
48,203,1966,Flood,SEVERE STORMS & FLOODING,TX
48,213,1966,Flood,SEVERE STORMS & FLOODING,TX
48,277,1966,Flood,SEVERE STORMS & FLOODING,TX
48,379,1966,Flood,SEVERE STORMS & FLOODING,TX
48,289,1966,Flood,SEVERE STORMS & FLOODING,TX
48,387,1966,Flood,SEVERE STORMS & FLOODING,TX
48,349,1966,Flood,SEVERE STORMS & FLOODING,TX
48,315,1966,Flood,SEVERE STORMS & FLOODING,TX
48,343,1966,Flood,SEVERE STORMS & FLOODING,TX
48,397,1966,Flood,SEVERE STORMS & FLOODING,TX
48,401,1966,Flood,SEVERE STORMS & FLOODING,TX
48,459,1966,Flood,SEVERE STORMS & FLOODING,TX
38,037,1966,Flood,SEVERE STORMS & FLOODING,ND
48,439,1966,Flood,SEVERE STORMS & FLOODING,TX
48,419,1966,Flood,SEVERE STORMS & FLOODING,TX
48,449,1966,Flood,SEVERE STORMS & FLOODING,TX
20,161,1966,Tornado,TORNADOES & SEVERE STORMS,KS
20,177,1966,Tornado,TORNADOES & SEVERE STORMS,KS
38,041,1966,Flood,SEVERE STORMS & FLOODING,ND
38,049,1966,Flood,SEVERE STORMS & FLOODING,ND
38,065,1966,Flood,SEVERE STORMS & FLOODING,ND
31,011,1966,Flood,HEAVY RAINS & FLOODING,NE
31,125,1966,Flood,HEAVY RAINS & FLOODING,NE
31,037,1966,Flood,HEAVY RAINS & FLOODING,NE
38,089,1966,Flood,SEVERE STORMS & FLOODING,ND
31,141,1966,Flood,HEAVY RAINS & FLOODING,NE
38,055,1966,Flood,SEVERE STORMS & FLOODING,ND
38,057,1966,Flood,SEVERE STORMS & FLOODING,ND
31,093,1966,Flood,HEAVY RAINS & FLOODING,NE
31,077,1966,Flood,HEAVY RAINS & FLOODING,NE
38,059,1966,Flood,SEVERE STORMS & FLOODING,ND
31,163,1966,Flood,HEAVY RAINS & FLOODING,NE
31,175,1966,Flood,HEAVY RAINS & FLOODING,NE
06,027,1967,Flood,SEVERE STORMS & FLOODING,CA
48,229,1966,Flood,HEAVY RAINS & FLOODING,TX
06,065,1967,Flood,SEVERE STORMS & FLOODING,CA
06,079,1967,Flood,SEVERE STORMS & FLOODING,CA
06,053,1967,Flood,SEVERE STORMS & FLOODING,CA
06,071,1967,Flood,SEVERE STORMS & FLOODING,CA
06,029,1967,Flood,SEVERE STORMS & FLOODING,CA
06,073,1967,Flood,SEVERE STORMS & FLOODING,CA
54,001,1967,Flood,FLOODING,WV
06,107,1967,Flood,SEVERE STORMS & FLOODING,CA
54,005,1967,Flood,FLOODING,WV
54,007,1967,Flood,FLOODING,WV
54,011,1967,Flood,FLOODING,WV
54,013,1967,Flood,FLOODING,WV
54,017,1967,Flood,FLOODING,WV
54,015,1967,Flood,FLOODING,WV
54,019,1967,Flood,FLOODING,WV
54,021,1967,Flood,FLOODING,WV
54,025,1967,Flood,FLOODING,WV
54,031,1967,Flood,FLOODING,WV
54,027,1967,Flood,FLOODING,WV
54,039,1967,Flood,FLOODING,WV
54,035,1967,Flood,FLOODING,WV
54,043,1967,Flood,FLOODING,WV
54,041,1967,Flood,FLOODING,WV
54,033,1967,Flood,FLOODING,WV
54,053,1967,Flood,FLOODING,WV
54,045,1967,Flood,FLOODING,WV
54,049,1967,Flood,FLOODING,WV
54,059,1967,Flood,FLOODING,WV
54,055,1967,Flood,FLOODING,WV
54,057,1967,Flood,FLOODING,WV
54,063,1967,Flood,FLOODING,WV
54,081,1967,Flood,FLOODING,WV
54,075,1967,Flood,FLOODING,WV
54,083,1967,Flood,FLOODING,WV
54,079,1967,Flood,FLOODING,WV
54,067,1967,Flood,FLOODING,WV
54,089,1967,Flood,FLOODING,WV
54,099,1967,Flood,FLOODING,WV
54,093,1967,Flood,FLOODING,WV
21,071,1967,Flood,SEVERE STORMS & FLOODING,KY
54,105,1967,Flood,FLOODING,WV
54,107,1967,Flood,FLOODING,WV
54,097,1967,Flood,FLOODING,WV
54,109,1967,Flood,FLOODING,WV
21,025,1967,Flood,SEVERE STORMS & FLOODING,KY
21,013,1967,Flood,SEVERE STORMS & FLOODING,KY
21,019,1967,Flood,SEVERE STORMS & FLOODING,KY
21,095,1967,Flood,SEVERE STORMS & FLOODING,KY
21,089,1967,Flood,SEVERE STORMS & FLOODING,KY
21,115,1967,Flood,SEVERE STORMS & FLOODING,KY
21,119,1967,Flood,SEVERE STORMS & FLOODING,KY
21,131,1967,Flood,SEVERE STORMS & FLOODING,KY
21,127,1967,Flood,SEVERE STORMS & FLOODING,KY
21,135,1967,Flood,SEVERE STORMS & FLOODING,KY
21,121,1967,Flood,SEVERE STORMS & FLOODING,KY
21,133,1967,Flood,SEVERE STORMS & FLOODING,KY
21,159,1967,Flood,SEVERE STORMS & FLOODING,KY
21,193,1967,Flood,SEVERE STORMS & FLOODING,KY
21,153,1967,Flood,SEVERE STORMS & FLOODING,KY
21,195,1967,Flood,SEVERE STORMS & FLOODING,KY
21,197,1967,Flood,SEVERE STORMS & FLOODING,KY
17,031,1967,Tornado,TORNADOES,IL
17,007,1967,Tornado,TORNADOES,IL
17,097,1967,Tornado,TORNADOES,IL
17,043,1967,Tornado,TORNADOES,IL
17,089,1967,Tornado,TORNADOES,IL
17,099,1967,Tornado,TORNADOES,IL
31,003,1967,Flood,SEVERE STORMS & FLOODING,NE
31,001,1967,Flood,SEVERE STORMS & FLOODING,NE
17,197,1967,Tornado,TORNADOES,IL
17,111,1967,Tornado,TORNADOES,IL
31,005,1967,Flood,SEVERE STORMS & FLOODING,NE
31,015,1967,Flood,SEVERE STORMS & FLOODING,NE
17,201,1967,Tornado,TORNADOES,IL
31,019,1967,Flood,SEVERE STORMS & FLOODING,NE
31,025,1967,Flood,SEVERE STORMS & FLOODING,NE
31,011,1967,Flood,SEVERE STORMS & FLOODING,NE
31,023,1967,Flood,SEVERE STORMS & FLOODING,NE
31,021,1967,Flood,SEVERE STORMS & FLOODING,NE
31,017,1967,Flood,SEVERE STORMS & FLOODING,NE
31,053,1967,Flood,SEVERE STORMS & FLOODING,NE
31,059,1967,Flood,SEVERE STORMS & FLOODING,NE
31,043,1967,Flood,SEVERE STORMS & FLOODING,NE
31,035,1967,Flood,SEVERE STORMS & FLOODING,NE
31,039,1967,Flood,SEVERE STORMS & FLOODING,NE
31,055,1967,Flood,SEVERE STORMS & FLOODING,NE
31,067,1967,Flood,SEVERE STORMS & FLOODING,NE
31,051,1967,Flood,SEVERE STORMS & FLOODING,NE
31,061,1967,Flood,SEVERE STORMS & FLOODING,NE
31,037,1967,Flood,SEVERE STORMS & FLOODING,NE
31,031,1967,Flood,SEVERE STORMS & FLOODING,NE
31,027,1967,Flood,SEVERE STORMS & FLOODING,NE
31,065,1967,Flood,SEVERE STORMS & FLOODING,NE
31,077,1967,Flood,SEVERE STORMS & FLOODING,NE
31,073,1967,Flood,SEVERE STORMS & FLOODING,NE
31,063,1967,Flood,SEVERE STORMS & FLOODING,NE
31,079,1967,Flood,SEVERE STORMS & FLOODING,NE
31,085,1967,Flood,SEVERE STORMS & FLOODING,NE
31,083,1967,Flood,SEVERE STORMS & FLOODING,NE
31,081,1967,Flood,SEVERE STORMS & FLOODING,NE
31,099,1967,Flood,SEVERE STORMS & FLOODING,NE
31,095,1967,Flood,SEVERE STORMS & FLOODING,NE
31,093,1967,Flood,SEVERE STORMS & FLOODING,NE
31,103,1967,Flood,SEVERE STORMS & FLOODING,NE
31,097,1967,Flood,SEVERE STORMS & FLOODING,NE
31,107,1967,Flood,SEVERE STORMS & FLOODING,NE
31,119,1967,Flood,SEVERE STORMS & FLOODING,NE
31,109,1967,Flood,SEVERE STORMS & FLOODING,NE
31,137,1967,Flood,SEVERE STORMS & FLOODING,NE
31,125,1967,Flood,SEVERE STORMS & FLOODING,NE
31,121,1967,Flood,SEVERE STORMS & FLOODING,NE
31,133,1967,Flood,SEVERE STORMS & FLOODING,NE
31,143,1967,Flood,SEVERE STORMS & FLOODING,NE
31,141,1967,Flood,SEVERE STORMS & FLOODING,NE
31,139,1967,Flood,SEVERE STORMS & FLOODING,NE
31,147,1967,Flood,SEVERE STORMS & FLOODING,NE
31,153,1967,Flood,SEVERE STORMS & FLOODING,NE
31,163,1967,Flood,SEVERE STORMS & FLOODING,NE
31,151,1967,Flood,SEVERE STORMS & FLOODING,NE
31,155,1967,Flood,SEVERE STORMS & FLOODING,NE
31,159,1967,Flood,SEVERE STORMS & FLOODING,NE
31,167,1967,Flood,SEVERE STORMS & FLOODING,NE
31,173,1967,Flood,SEVERE STORMS & FLOODING,NE
20,005,1967,Tornado,"TORNADOES, SEVERE STORMS & FLOODING",KS
31,179,1967,Flood,SEVERE STORMS & FLOODING,NE
20,017,1967,Tornado,"TORNADOES, SEVERE STORMS & FLOODING",KS
20,031,1967,Tornado,"TORNADOES, SEVERE STORMS & FLOODING",KS
31,185,1967,Flood,SEVERE STORMS & FLOODING,NE
20,029,1967,Tornado,"TORNADOES, SEVERE STORMS & FLOODING",KS
31,169,1967,Flood,SEVERE STORMS & FLOODING,NE
20,055,1967,Tornado,"TORNADOES, SEVERE STORMS & FLOODING",KS
20,045,1967,Tornado,"TORNADOES, SEVERE STORMS & FLOODING",KS
20,003,1967,Tornado,"TORNADOES, SEVERE STORMS & FLOODING",KS
20,037,1967,Tornado,"TORNADOES, SEVERE STORMS & FLOODING",KS
20,059,1967,Tornado,"TORNADOES, SEVERE STORMS & FLOODING",KS
20,043,1967,Tornado,"TORNADOES, SEVERE STORMS & FLOODING",KS
20,077,1967,Tornado,"TORNADOES, SEVERE STORMS & FLOODING",KS
20,103,1967,Tornado,"TORNADOES, SEVERE STORMS & FLOODING",KS
20,087,1967,Tornado,"TORNADOES, SEVERE STORMS & FLOODING",KS
20,107,1967,Tornado,"TORNADOES, SEVERE STORMS & FLOODING",KS
20,095,1967,Tornado,"TORNADOES, SEVERE STORMS & FLOODING",KS
20,085,1967,Tornado,"TORNADOES, SEVERE STORMS & FLOODING",KS
20,115,1967,Tornado,"TORNADOES, SEVERE STORMS & FLOODING",KS
20,111,1967,Tornado,"TORNADOES, SEVERE STORMS & FLOODING",KS
20,131,1967,Tornado,"TORNADOES, SEVERE STORMS & FLOODING",KS
20,123,1967,Tornado,"TORNADOES, SEVERE STORMS & FLOODING",KS
20,121,1967,Tornado,"TORNADOES, SEVERE STORMS & FLOODING",KS
20,135,1967,Tornado,"TORNADOES, SEVERE STORMS & FLOODING",KS
20,201,1967,Tornado,"TORNADOES, SEVERE STORMS & FLOODING",KS
20,139,1967,Tornado,"TORNADOES, SEVERE STORMS & FLOODING",KS
20,149,1967,Tornado,"TORNADOES, SEVERE STORMS & FLOODING",KS
20,157,1967,Tornado,"TORNADOES, SEVERE STORMS & FLOODING",KS
20,197,1967,Tornado,"TORNADOES, SEVERE STORMS & FLOODING",KS
02,000,1967,Flood,SEVERE STORMS & FLOODING,AK
16,021,1967,Fire,FOREST FIRES,ID
16,017,1967,Fire,FOREST FIRES,ID
16,035,1967,Fire,FOREST FIRES,ID
16,049,1967,Fire,FOREST FIRES,ID
16,009,1967,Fire,FOREST FIRES,ID
16,055,1967,Fire,FOREST FIRES,ID
16,057,1967,Fire,FOREST FIRES,ID
16,061,1967,Fire,FOREST FIRES,ID
16,069,1967,Fire,FOREST FIRES,ID
16,079,1967,Fire,FOREST FIRES,ID
48,007,1967,Hurricane,HURRICANE BEULAH,TX
48,025,1967,Hurricane,HURRICANE BEULAH,TX
48,047,1967,Hurricane,HURRICANE BEULAH,TX
48,013,1967,Hurricane,HURRICANE BEULAH,TX
48,057,1967,Hurricane,HURRICANE BEULAH,TX
48,061,1967,Hurricane,HURRICANE BEULAH,TX
48,123,1967,Hurricane,HURRICANE BEULAH,TX
48,175,1967,Hurricane,HURRICANE BEULAH,TX
48,177,1967,Hurricane,HURRICANE BEULAH,TX
48,131,1967,Hurricane,HURRICANE BEULAH,TX
48,215,1967,Hurricane,HURRICANE BEULAH,TX
48,247,1967,Hurricane,HURRICANE BEULAH,TX
48,239,1967,Hurricane,HURRICANE BEULAH,TX
48,249,1967,Hurricane,HURRICANE BEULAH,TX
48,297,1967,Hurricane,HURRICANE BEULAH,TX
48,261,1967,Hurricane,HURRICANE BEULAH,TX
48,255,1967,Hurricane,HURRICANE BEULAH,TX
48,311,1967,Hurricane,HURRICANE BEULAH,TX
48,321,1967,Hurricane,HURRICANE BEULAH,TX
48,273,1967,Hurricane,HURRICANE BEULAH,TX
48,285,1967,Hurricane,HURRICANE BEULAH,TX
48,283,1967,Hurricane,HURRICANE BEULAH,TX
48,355,1967,Hurricane,HURRICANE BEULAH,TX
48,469,1967,Hurricane,HURRICANE BEULAH,TX
48,427,1967,Hurricane,HURRICANE BEULAH,TX
48,409,1967,Hurricane,HURRICANE BEULAH,TX
48,391,1967,Hurricane,HURRICANE BEULAH,TX
48,489,1967,Hurricane,HURRICANE BEULAH,TX
